alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,metric极,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,hardening,"The sensitivity tests covered the intervals of 300 to $4 0 0 ^ { \circ } \mathrm { C }$ , 2.4 to 133 $\mu \mathrm { m / m i n }$ , and 7- to $2 9 5 \mathrm { - } \mathrm { P a }$ iodine",range,,,text,,temperature,°C,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,sensitivity,°C,,400.0,300.0
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,hardening,"The sensitivity tests covered the intervals of 300 to $4 0 0 ^ { \circ } \mathrm { C }$ , 2.4 to 133 $\mu \mathrm { m / m i n }$ , and 7- to $2 9 5 \mathrm { - } \mathrm { P a }$ iodine",range,,,text,,core compression rate,μm/min,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,sensitivity,μm/min,,133.0,2.4
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,hardening,"The sensitivity tests covered the intervals of 300 to $4 0 0 ^ { \circ } \mathrm { C }$ , 2.4 to 133 $\mu \mathrm { m / m i n }$ , and 7- to $2 9 5 \mathrm { - } \mathrm { P a }$ iodine",range,,,text,,iodine partial pressure,Pa,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,sensitivity,Pa,,295.0,7.0
Zr-4,"{'Sn': {'value': 15300, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'O': {'value': 1270, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,,"Zr-4, Zr-4, 15,300, 2200, 1000, …., 1270, 9.50, 8.33, 7.47, 7.44, 4.76, 4.76",composition,,,Table 1,,,ppm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,,ppm,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,,,,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,,"Graphite-lined/Zr-4 Zr-4, Zr-4 "", 15.700 "", 2200 "", 1100 "", ……· "", 1300 "", 13.08 "", 12.27 "", 9.35 "", 9.32 **, 5.16 "", 5.16 """,composition,,,Table 1,,,ppm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,ppm,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,,,,
Zr-4,"{'Sn': {'value': 15700, 'unit': 'ppm'}, 'Fe': {'value': 2200, 'unit': 'ppm'}, 'Cr': {'value': 1100, 'unit': 'ppm'}, 'O': {'value': 1300, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,graphite-lined,,,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,,"Zr-lined/Zr-2, Zr Zr-2, ·.• 15,600, ….• 1500, ..· 1000, …· 500, 455 1130, 12.24, 10.36, 9.37, 9.32, 5.16, 5.16",composition,,,Table 1,,,ppm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,ppm,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,,,,
Zr-2,"{'Sn': {'value': 15600, 'unit': 'ppm'}, 'Fe': {'value': 1500, 'unit': 'ppm'}, 'Cr': {'value': 1000, 'unit': 'ppm'}, 'Ni': {'value': 500, 'unit': 'ppm'}, 'O': {'value': 1130, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Table 1,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk2,zirconium-lined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,hardening,fracture surface characteristics as a function of core compression rate and iodine partial pressure at 350°C,judgement,,,Fig. 3,,fracture surface characteristics,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,iodine SIMFEX,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,hardening,fracture surface characteristics correlated with the sample average diametral fracture strain values,judgement,,,Fig. 3,,diametral fracture strain,%,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,iodine SIMFEX,%,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,hardening,brittle fracture region included specimens exhibiting brittle fracture surface characteristics across at least 40% of the fracture,measurement,,,Fig. 3,,brittle fracture percentage,%,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,iodine SIMFEX,%,40,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,hardening,lowest average diametral fracture strain values were exhibited by the specimens with brittle fracture surface characteristics,judgement,,,Text,,diametral fracture strain,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,iodine SIMFEX,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Fig. 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Fig. 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Fig. 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Fig. 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Fig. 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Fig. 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Fig. 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",64ec729100c8,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Fig. 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,hardening,average diametral fracture strain values of the specimens tested in argon were larger than the brittle iodine values,judgement,,,Text,,diametral fracture strain,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,argon SIMFEX,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,hardening,argon fracture surfaces were completely ductile,judgement,,,Text,,fracture surface characteristics,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,argon SIMFEX,,ductile,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'argon', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9dfb37752fec,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unlined,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 47}",15628aa59fc7,,hardening,"test conditions were a temperature of 350°C, a core compression rate of 12.7 μm/min, and an iodine partial pressure of 47 Pa",condition,,,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unirradiated,iodine SIMFEX,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 47}",15628aa59fc7,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unirradiated,,,,,
Zircaloy-4,{},,"{'temp_C': 350, 'medium': 'iodine', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': 47}",15628aa59fc7,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_035_chunk3,unirradiated,,,,,
