alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
,{},"{'pump_type': 'hand operated', 'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",48254f0a7f8c,0.9,elastoplastic_model,the total reported time for the hand operated tests varied from 6 min 13 s to $6 \ \mathrm { m i n } \ 4 9 \ \mathrm { s } .$,measurement,,text,testing,test duration,min,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk2,specimens,burst test,min,,6.817,6.217
,{},"{'pump_type': 'hand operated', 'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",48254f0a7f8c,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,testing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk2,specimens,,,,,
,{},"{'pump_type': 'hand operated', 'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",48254f0a7f8c,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,testing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk2,specimens,,,,,
,{},"{'pump_type': 'hand operated', 'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",48254f0a7f8c,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,testing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk2,specimens,,,,,
,{},"{'pump_type': 'hand operated', 'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",48254f0a7f8c,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,testing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk2,specimens,,,,,
,{},"{'pump_type': 'hand operated', 'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",48254f0a7f8c,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,testing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk2,specimens,,,,,
,{},"{'pump_type': 'hand operated', 'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",48254f0a7f8c,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,testing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk2,specimens,,,,,
,{},"{'pump_type': 'hand operated', 'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",48254f0a7f8c,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,testing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk2,specimens,,,,,
,{},"{'pump_type': 'hand operated', 'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",48254f0a7f8c,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,testing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk2,specimens,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"The average pre-test diameter measurements agreed very well, with a maximum variation of 0.0003 in. between measurements made by different laboratories on adjacent specimens cut from the same tube.",measurement,,text,pre-test,diameter variation,in,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,adjacent specimens cut from the same tube,measurement,mm,0.0003,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,adjacent specimens cut from the same tube,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,adjacent specimens cut from the same tube,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,adjacent specimens cut from the same tube,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,adjacent specimens cut from the same tube,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,adjacent specimens cut from the same tube,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,adjacent specimens cut from the same tube,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,adjacent specimens cut from the same tube,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,adjacent specimens cut from the same tube,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"The average wall thickness measurements agreed well for Tests 2-A, 2-B, 3, and 4, but the measurements of Test l-A were on the average 0.0017 in. smaller.",measurement,,text,pre-test,wall thickness,in,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,,measurement,mm,-0.0017,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"It was also found that the wall thickness of Tube 5 was about 0.001 in. thicker than Tubes 1 to 4, which all had approximately the same wall thickness.",measurement,,text,pre-test,wall thickness,in,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 5,measurement,mm,0.001,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 5,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 5,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 5,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 5,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 5,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 5,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 5,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,pre-test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 5,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Ultimate Hoop Strength, ksi",measurement,,Table 2,burst test,ultimate hoop strength,ksi,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,MPa,139.1,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Ultimate Hoop Strength, ksi",measurement,,Table 2,burst test,ultimate hoop strength,ksi,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,MPa,131.1,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Ultimate Hoop Strength, ksi",measurement,,Table 2,burst test,ultimate hoop strength,ksi,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,MPa,127.5,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Ultimate Hoop Strength, ksi",measurement,,Table 2,burst test,ultimate hoop strength,ksi,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,MPa,129.1,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Ultimate Hoop Strength, ksi",measurement,,Table 2,burst test,ultimate hoop strength,ksi,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,MPa,129.0,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Ultimate Hoop Strength, ksi",measurement,,Table 2,burst test,ultimate hoop strength,ksi,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,MPa,140.5,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Total Circumferential Elongation, %",measurement,,Table 2,burst test,total circumferential elongation,%,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,%,23.3,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Total Circumferential Elongation, %",measurement,,Table 2,burst test,total circumferential elongation,%,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,%,12.8,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Total Circumferential Elongation, %",measurement,,Table 2,burst test,total circumferential elongation,%,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,%,27.6,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Total Circumferential Elongation, %",measurement,,Table 2,burst test,total circumferential elongation,%,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,%,18.1,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Total Circumferential Elongation, %",measurement,,Table 2,burst test,total circumferential elongation,%,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,%,23.7,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"TABLE 2—Summary of burst test results. Total Circumferential Elongation, %",measurement,,Table 2,burst test,total circumferential elongation,%,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,burst test,%,25.0,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 2,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tube 1,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"The UHS results show two distinct groupings: Test Procedures 1-A and 4 are at about 140 ksi for Tubes 1 to 4, and Test Procedures 1-B, 2-A, 2-B, and 3 are at about 130 ksi.",judgement,,text,burst test,ultimate hoop strength,ksi,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,burst test,MPa,140.0,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,1.0,elastoplastic_model,"The UHS results show two distinct groupings: Test Procedures 1-A and 4 are at about 140 ksi for Tubes 1 to 4, and Test Procedures 1-B, 2-A, 2-B, and 3 are at about 130 ksi.",judgement,,text,burst test,ultimate hoop strength,ksi,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,burst test,MPa,130.0,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,,,,,
,{},"{'temperature': None, 'pressure': None, 'environment': None, 'strain_rate': None, 'irradiation_dose': None}",79ac92548122,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,burst test,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk3,Tubes 1 to 4,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,hardening,The highest accuracy which can be hoped for using either method is $\pm 0 . 0 0 5$ in.,accuracy,,text,,measurement accuracy,in,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,measurement,in,0.005,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,hardening,"Taking pre-test diameter and wall thickness measurements to within $\pm 0 . 0 0 0 1$ in. is justified only on the basis of calculating the UHS, not in computing the TCE.",accuracy,,text,,measurement accuracy,in,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,measurement,in,0.0001,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,elastoplastic_model,"Figure 5 shows that although the TCE results were not divided into two groups as were the UHS results, the scatter was about six times larger (calculating $\pmb { \sigma }$ as a percentage of the absolute measurement) and no consistent trends were evident.",judgement,,text,,total circumferential elongation,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,burst test,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,elastoplastic_model,"Although the two distinct groupings of UHS results differed in strength by almost 10 percent, they also showed close similarities. All tests showed Tube 5 as having the lowest strength, and most showed little difference between the other four tubes.",judgement,,text,,ultimate hoop strength,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,Tube 5,burst test,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,hardening,"Since Tube 5 was from a different ingot, processed at a different time and had a larger wall thickness variation, it could be expected to have somewhat different properties.",judgement,,text,,wall thickness variation,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,Tube 5,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,Tube 5,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,Tube 5,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_005_chunk4,Tube 5,,,,,
