alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_ffig,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极值
,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk2,,,,,,,
,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk2,,,,,,,
,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk2,,,,,,,
,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk2,,,,,,,
,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk2,,,,,,,
,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk2,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,elastoplastic_model,hot tensile tests at 343 and $3 8 5 \mathrm { { } ^ { \circ } C }$,test_condition,,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,Hot tensile test,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,elastoplastic_model,hot tensile tests at 343 and $3 8 5 \mathrm { { } ^ { \circ } C }$,test_condition,,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,Hot tensile test,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,a product stress-relieved at about $4 6 0 \mathrm { { } ^ { \circ } C }$,process_condition,,,text,final heat treatment,,°C,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,stress-relieved,,°C,460.0,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,final heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,stress-relieved,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,final heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,stress-relieved,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,final heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,stress-relieved,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,final heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,stress-relieved,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,final heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,stress-relieved,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,final heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,stress-relieved,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,final heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,stress-relieved,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,final heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,stress-relieved,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,for a treatment between 460 and $5 0 0 \mathrm { { } ^ { \circ } C }$,process_condition,,,text,stress relief treatment,,°C,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,°C,,500.0,460.0,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,Contractile Strain Ratio (CSR) of 0.8 to 2.8,range,,,text,,Contractile Strain Ratio,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,2.8,0.8,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,stress relief treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,stress relief treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,stress relief treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,stress relief treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,stress relief treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,stress relief treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,stress relief treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk3,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,0.9,elastoplastic_model,"Tensile tests were conducted in the axial direction at 343°C, 385°C, and room temperature",judgement,,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,tensile,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 343, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",d102461c673c,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,0.9,elastoplastic_model,"Tensile tests were conducted in the axial direction at 343°C, 385°C, and room temperature",judgement,,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,tensile,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 385, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",efc0eedab89d,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,0.9,elastoplastic_model,"Tensile tests were conducted in the axial direction at 343°C, 385°C, and room temperature",judgement,,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,tensile,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,text,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk4,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,,"row 51, iden 63",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,1.45,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,,"row 51, iden 63",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,1.41,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,,"row 51, fwcc fpsn",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,1.5,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,,"row 51, pdex",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,31.75,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,,"row 51, peex",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,5.03,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,,"row 51, mdex",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,17.78,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.8,,"row 51, meex",measurement,,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,1.78,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,,Table,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_007_chunk5,,,,,,,
