alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极
Zr-2.5Nb,,,"{'temp_C': 673.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",7cb1c9df86c5,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,,,,,,,
Zr-2.5Nb,,,"{'temp_C': 673.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",7cb1c9df86c5,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,,,,,,,
Zr-2.5Nb,,,"{'temp_C': 673.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",7cb1c9df86c5,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,heat treatment,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,,,,,,,
Zr-2.5Nb,,,"{'temp_C': 670.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",656f52670c74,,hardening,"AR: Bruce pressure tube, extruded at 11 : 1, cold-worked 25% and autoclaved for 24 h at 670 K",judgement,,Table 1,"extruded at 11:1, autoclaved",,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,cold-worked 25%,,,,,,
Zr-2.5Nb,,,"{'temp_C': 670.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",656f52670c74,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,"extruded at 11:1, autoclaved",,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,cold-worked 25%,,,,,,
Zr-2.5Nb,,,"{'temp_C': 670.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",656f52670c74,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,"extruded at 11:1, autoclaved",,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,cold-worked 25%,,,,,,
Zr-2.5Nb,,,"{'temp_C': 670.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",656f52670c74,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,"extruded at 11:1, autoclaved",,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,cold-worked 25%,,,,,,
Zr-2.5Nb,,,"{'temp_C': 670.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",656f52670c74,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,"extruded at 11:1, autoclaved",,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,cold-worked 25%,,,,,,
Zr-2.5Nb,,,"{'temp_C': 670.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",656f52670c74,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,"extruded at 11:1, autoclaved",,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,cold-worked 25%,,,,,,
Zr-2.5Nb,,,"{'temp_C': 670.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",656f52670c74,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,"extruded at 11:1, autoclaved",,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,cold-worked 25%,,,,,,
Zr-2.5Nb,,,"{'temp_C': 670.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",656f52670c74,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,"extruded at 11:1, autoclaved",,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,cold-worked 25%,,,,,,
Zr-2.5Nb,,,"{'temp_C': 670.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 24.0, 'atmosphere': None}",656f52670c74,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,"extruded at 11:1, autoclaved",,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,cold-worked 25%,,,,,,
Zr-2.5Nb,,,"{'temp_C': 890.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 6.0, 'atmosphere': None}",c61de8883f95,,hardening,"SR: material AR, stress-relieved 6 h at 890 K",judgement,,Table 1,stress-relieved,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,stress-relieved,,,,,,
Zr-2.5Nb,,,"{'temp_C': 890.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 6.0, 'atmosphere': None}",c61de8883f95,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,stress-relieved,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,stress-relieved,,,,,,
Zr-2.5Nb,,,"{'temp_C': 890.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 6.0, 'atmosphere': None}",c61de8883f95,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,stress-relieved,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,stress-relieved,,,,,,
Zr-2.5Nb,,,"{'temp_C': 890.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 6.0, 'atmosphere': None}",c61de8883f95,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,stress-relieved,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,stress-relieved,,,,,,
Zr-2.5Nb,,,"{'temp_C': 890.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 6.0, 'atmosphere': None}",c61de8883f95,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,stress-relieved,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,stress-relieved,,,,,,
Zr-2.5Nb,,,"{'temp_C': 890.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 6.0, 'atmosphere': None}",c61de8883f95,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,stress-relieved,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,stress-relieved,,,,,,
Zr-2.5Nb,,,"{'temp_C': 890.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 6.0, 'atmosphere': None}",c61de8883f95,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,stress-relieved,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,stress-relieved,,,,,,
Zr-2.5Nb,,,"{'temp_C': 890.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 6.0, 'atmosphere': None}",c61de8883f95,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,stress-relieved,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,stress-relieved,,,,,,
Zr-2.5Nb,,,"{'temp_C': 890.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 6.0, 'atmosphere': None}",c61de8883f95,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,stress-relieved,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk1,stress-relieved,,,,,,
CW,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,1.0,irradiation_swelling,long-term rate (3.3 to 3.9×10⁻²⁹ m²/n),measurement,,text,irradiation,growth rate,m²/n,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,irradiation growth,m²/n,,3.9e-29,3.3e-29,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,1.0,irradiation_swelling,SR material at 553 K,condition,,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,irradiation growth,,,,,
R1,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,1.0,irradiation_swelling,initial positive strain (about 2×10⁻⁴),measurement,,text,irradiation,initial strain,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,irradiation growth,,0.0002,,,
R1,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,1.0,irradiation_swelling,rate is less negative at 553 K (-2.1×10⁻²⁹ m²/n) than at 583 K (-4.3×10⁻²⁹ m²/n),measurement,,text,irradiation,growth rate,m²/n,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,irradiation growth,m²/n,-2.1e-29,,,
CW,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,1.0,irradiation_swelling,temperature of irradiation is increased to 583 K,condition,,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,irradiation growth,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,1.0,irradiation_swelling,negative transient results with a duration of about 1×10²⁵ n/m²,measurement,,text,irradiation,transient duration,n/m²,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,irradiation growth,n/m²,1e+25,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,1.0,irradiation_swelling,growth rate at 583 K...is comparable to the long-term rate at 553 K,judgement,,text,irradiation,growth rate,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,irradiation growth,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
CW,{},,"{'temp_C': 310, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",c08d4ddda563,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 2.5e+25, 'time_h': None, 'atmosphere': None}",63a1795b762a,1.0,irradiation_swelling,strain after 2 to 3×10²⁵ n/m² varies by 3 to 4×10⁻⁴,measurement,,text,irradiation,strain variation,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,irradiation growth,,,0.0004,0.0003,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 2.5e+25, 'time_h': None, 'atmosphere': None}",63a1795b762a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 2.5e+25, 'time_h': None, 'atmosphere': None}",63a1795b762a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 2.5e+25, 'time_h': None, 'atmosphere': None}",63a1795b762a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 2.5e+25, 'time_h': None, 'atmosphere': None}",63a1795b762a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 2.5e+25, 'time_h': None, 'atmosphere': None}",63a1795b762a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 2.5e+25, 'time_h': None, 'atmosphere': None}",63a1795b762a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 2.5e+25, 'time_h': None, 'atmosphere': None}",63a1795b762a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 2.5e+25, 'time_h': None, 'atmosphere': None}",63a1795b762a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 7.2e+25, 'time_h': None, 'atmosphere': None}",1fa473f51698,1.0,irradiation_swelling,"long-term growth rate is lower than that of both AR and CW material, about 1×10⁻²⁹ m²/n",measurement,,text,irradiation,growth rate,m²/n,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,irradiation growth,m²/n,1e-29,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 7.2e+25, 'time_h': None, 'atmosphere': None}",1fa473f51698,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 7.2e+25, 'time_h': None, 'atmosphere': None}",1fa473f51698,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 7.2e+25, 'time_h': None, 'atmosphere': None}",1fa473f51698,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 7.2e+25, 'time_h': None, 'atmosphere': None}",1fa473f51698,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 7.2e+25, 'time_h': None, 'atmosphere': None}",1fa473f51698,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 7.2e+25, 'time_h': None, 'atmosphere': None}",1fa473f51698,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 7.2e+25, 'time_h': None, 'atmosphere': None}",1fa473f51698,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
SR,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': 7.2e+25, 'time_h': None, 'atmosphere': None}",1fa473f51698,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,irradiation,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk2,,,,,,,
R3,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,0.9,irradiation_swelling,The growth behavior of the R3 material in the L direction at 553 and 583 K,measurement,,Fig. 9,,growth rate,m²/n,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk3,,irradiation growth,m²/n,2.3e-29,,,
R3,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,0.9,irradiation_swelling,The growth in the T direction of the R3 material at 553 and 583 K,measurement,,Fig. 10,,growth rate,m²/n,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk3,,irradiation growth,m²/n,-1.5e-29,,,
R3,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 9,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk3,,,,,,,
R3,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 9,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk3,,,,,,,
R3,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 9,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk3,,,,,,,
R3,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 9,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk3,,,,,,,
R3,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 9,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk3,,,,,,,
R3,{},,"{'temp_C': 280, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ecc879e6336d,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Fig. 9,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_045_chunk3,,,,,,,
